Symbol,Date,Open,High,Low,Close,Volume,Adj_Close
NYT,2002-01-04,43.509998,44.299999,43.50,44.150002,508400,35.267689
NYT,2002-01-03,43.299999,43.900002,43.18,43.509998,386500,34.756445
NYT,2002-01-02,43.25,43.41,42.259998,43.259998,681600,34.556741
NYT,2001-12-31,43.860001,43.939999,43.25,43.25,371800,34.548754
NYT,2001-12-28,44.34,44.439999,43.799999,43.860001,411100,35.036032
NYT,2001-12-27,44.400002,44.50,43.990002,44.34,241400,35.419463
NYT,2001-12-26,43.700001,44.50,43.700001,44.27,387500,35.363546
NYT,2001-12-24,43.299999,44.259998,43.110001,43.700001,366000,34.908222
NYT,2001-12-21,42.799999,43.299999,42.50,43.299999,894700,34.588695
NYT,2001-12-20,43.490002,43.490002,42.740002,42.790001,403400,34.1813
NYT,2001-12-19,42.93,43.849998,42.650002,43.25,610900,34.548754
NYT,2001-12-18,42.52,43.59,42.52,43.02,614900,34.365027
NYT,2001-12-17,42.549999,42.599998,42.200001,42.450001,491900,33.909703
NYT,2001-12-14,42.880001,43.25,41.049999,42.080002,1296900,33.614142
NYT,2001-12-13,43.900002,43.91,42.599998,42.880001,832800,34.253194
NYT,2001-12-12,44.349998,44.740002,44.060001,44.099998,434200,35.227746
NYT,2001-12-11,44.200001,44.73,44.130001,44.41,313100,35.47538
NYT,2001-12-10,44.650002,44.650002,43.939999,44.349998,750800,35.42745
NYT,2001-12-07,44.599998,44.950001,44.299999,44.759998,1182100,35.754964
NYT,2001-12-06,44.50,45.32,44.299999,44.599998,3917500,35.627154
NYT,2001-12-05,45.93,46.799999,45.799999,46.700001,562800,37.304667
NYT,2001-12-04,45.400002,45.77,45.049999,45.599998,1019200,36.425969
NYT,2001-12-03,45.349998,45.73,45.049999,45.349998,886300,36.226265
NYT,2001-11-30,45.400002,45.52,45.00,45.450001,780500,36.306148
NYT,2001-11-29,44.759998,45.57,44.470001,45.57,551500,36.402005
NYT,2001-11-28,44.799999,45.299999,44.439999,44.799999,517400,35.687065
NYT,2001-11-27,45.400002,45.75,44.790001,44.950001,403500,35.806554
NYT,2001-11-26,45.049999,45.549999,44.959999,45.50,207700,36.244676
NYT,2001-11-23,44.91,45.240002,44.759998,45.150002,127900,35.965872
NYT,2001-11-21,45.25,45.509998,44.650002,44.950001,799500,35.806554
NYT,2001-11-20,45.00,45.59,45.00,45.099998,482900,35.92604
NYT,2001-11-19,44.299999,45.50,44.299999,45.189999,438400,35.997733
NYT,2001-11-16,45.419998,45.419998,43.799999,44.360001,772600,35.336568
NYT,2001-11-15,44.799999,45.50,44.669998,45.41,371800,36.172983
NYT,2001-11-14,45.00,45.93,44.900002,45.189999,845400,35.997733
NYT,2001-11-13,43.599998,44.529999,43.599998,44.48,567100,35.432157
NYT,2001-11-12,43.650002,43.759998,42.599998,43.549999,436300,34.691332
NYT,2001-11-09,44.290001,44.299999,43.700001,44.040001,374300,35.08166
NYT,2001-11-08,43.279999,44.75,43.200001,44.279999,625600,35.272839
NYT,2001-11-07,43.389999,43.599998,43.00,43.240002,337000,34.444392
NYT,2001-11-06,42.34,43.389999,42.150002,43.389999,546500,34.563878
NYT,2001-11-05,41.700001,42.490002,41.700001,42.369999,710000,33.75136
NYT,2001-11-02,41.060001,42.450001,41.060001,42.00,821200,33.456624
NYT,2001-11-01,41.25,41.25,40.50,40.810001,633700,32.508687
NYT,2001-10-31,40.349998,41.400002,40.299999,41.25,592100,32.859184
NYT,2001-10-30,41.259998,41.259998,39.75,40.110001,612000,31.951076
NYT,2001-10-29,42.00,42.139999,41.099998,41.259998,313900,32.867148
NYT,2001-10-26,41.639999,42.48,41.560001,42.380001,630000,33.759327
NYT,2001-10-25,41.900002,42.00,40.700001,41.50,914900,33.05833
NYT,2001-10-24,42.580002,42.580002,42.09,42.169998,228200,33.592042
NYT,2001-10-23,41.599998,42.66,41.509998,42.529999,553500,33.878813
NYT,2001-10-22,40.900002,41.939999,40.900002,41.790001,457200,33.289341
NYT,2001-10-19,40.459999,41.139999,39.490002,40.98,793200,32.644105
NYT,2001-10-18,40.25,40.700001,40.150002,40.459999,451100,32.22988
NYT,2001-10-17,41.990002,42.32,39.77,40.02,703700,31.879383
NYT,2001-10-16,42.049999,42.66,41.869999,41.990002,380000,33.448659
NYT,2001-10-15,40.799999,41.700001,40.650002,41.490002,538700,33.050366
NYT,2001-10-12,41.099998,41.75,39.43,40.75,828800,32.460891
NYT,2001-10-11,39.889999,41.25,39.889999,41.189999,581300,32.811388
NYT,2001-10-10,38.98,40.130001,38.82,39.889999,393800,31.775826
NYT,2001-10-09,39.43,39.450001,38.700001,38.900002,384800,30.987207
NYT,2001-10-08,39.810001,39.810001,39.00,39.130001,159300,31.170422
NYT,2001-10-05,40.080002,40.18,39.200001,39.810001,449500,31.712101
NYT,2001-10-04,39.349998,40.549999,39.099998,40.07,570100,31.919212
NYT,2001-10-03,38.549999,39.16,38.310001,39.110001,659700,31.15449
NYT,2001-10-02,38.400002,38.610001,37.700001,38.360001,527200,30.55705
NYT,2001-10-01,39.00,39.259998,37.700001,38.360001,668300,30.55705
NYT,2001-09-28,38.650002,39.75,38.650002,39.029999,693200,31.090761
NYT,2001-09-27,37.099998,38.650002,37.099998,38.450001,474800,30.628743
NYT,2001-09-26,37.400002,38.060001,37.00,37.419998,897800,29.808257
NYT,2001-09-25,39.349998,39.650002,37.540001,38.049999,1412000,30.310107
NYT,2001-09-24,40.849998,40.849998,39.900002,40.02,1099700,31.879383
NYT,2001-09-21,35.50,40.00,35.48,39.00,1369500,31.066865
NYT,2001-09-20,39.50,39.790001,37.299999,37.48,1660500,29.856053
NYT,2001-09-19,40.139999,41.25,39.25,40.25,1120200,32.062598
NYT,2001-09-18,39.700001,40.369999,39.669998,40.139999,677300,31.974973
NYT,2001-09-17,44.00,44.00,39.799999,39.799999,1180400,31.704133
NYT,2001-09-10,41.549999,42.549999,41.529999,42.150002,400300,33.576113
NYT,2001-09-07,42.970001,42.98,41.299999,41.759998,513500,33.265442
NYT,2001-09-06,43.41,43.419998,42.77,42.869999,525300,34.149653
NYT,2001-09-05,43.360001,43.869999,43.150002,43.610001,508700,34.739128
NYT,2001-09-04,42.77,44.119999,42.77,43.650002,523800,34.770992
